Passenger 1 ID,Passenger 2 ID,Number of flights together
2992,2972,5
6889,3120,5
3119,5686,5
1960,1938,5
740,366,5
4135,3440,5
8590,10784,5
734,719,5
391,11784,5
2867,2511,5
3153,5544,5
4053,2717,5
602,3569,5
5435,8013,5
9700,191,5
11817,11833,5
5464,5478,5
3479,3411,5
2262,2378,5
5498,975,5
6860,3930,5
4649,4684,5
2458,2427,5
10791,10799,5
364,763,5
2231,5522,5
10837,871,5
10644,6447,5
2068,3356,5
12938,12916,5
7661,9540,5
4399,2939,5
4090,4346,5
6899,10357,5
5989,8402,5
8040,5227,5
2867,4011,5
11853,10731,5
4339,5495,5
8545,1673,5
477,438,5
6805,3356,5
771,740,5
602,3645,5
889,806,5
2573,2600,5
8529,10685,5
3367,3332,5
8307,7733,5
4066,2941,5
309,731,5
9793,9728,5
8963,8945,5
7082,7820,5
5978,1272,5
10497,1413,5
1505,6447,5
5404,6059,5
6447,2886,5
6447,10334,5
10349,10397,5
905,4566,5
9035,12587,5
3851,2479,5
7645,3292,5
1337,975,5
12586,10762,5
1569,732,5
5498,1337,5
3875,9653,5
6071,4607,5
740,752,5
855,10267,5
2969,4399,5
6181,7526,5
12323,138,5
7866,3278,5
1860,10015,5
47,7510,5
3549,2203,5
10461,7832,5
726,739,5
9600,10478,5
5095,1320,5
3590,7868,5
2412,2443,5
7820,3590,5
1673,1747,5
364,1053,5
4700,2767,5
11572,10938,5
5156,5122,5
2275,4462,5
2941,2968,5
9769,9791,5
4969,4412,5
2488,8979,5
4012,5432,5
7745,7719,5
7866,6813,5
2910,2857,5
7162,10128,5
2868,938,5
4025,4388,5
11572,5201,5
4713,5116,5
4066,5479,5
7243,5668,5
2699,1503,5
5522,191,5
10535,9758,5
6089,6015,5
2669,2672,5
3851,4584,5
5789,8353,5
1001,366,5
1819,2710,5
135,8837,5
3312,2528,5
1548,4346,5
5423,5668,5
8485,8402,5
1269,2667,5
2776,2906,5
700,4850,5
4820,7560,5
9068,2065,5
1214,455,5
9279,9234,5
1429,7002,5
7662,6750,5
5009,7832,5
5867,3650,5
4035,4550,5
5771,5787,5
7068,7001,5
9177,9159,5
5402,5448,5
5544,5546,5
4502,9532,5
4274,10128,5
8093,5819,5
915,4044,5
544,595,5
7398,7344,5
979,1033,5
11880,7682,5
10731,10737,5
5498,928,5
6878,8685,5
5789,5482,5
4092,3112,5
5471,5401,5
5440,2717,5
477,2993,5
4632,3367,5
1677,625,5
8202,8246,5
1218,942,5
4249,7872,5
7747,3090,5
11914,11923,5
11276,1966,5
2717,2939,5
11853,7393,5
5426,1853,5
7110,7550,5
3332,3343,5
9368,9326,5
5748,9421,5
5026,5096,5
10702,4451,5
10714,10764,5
5356,4551,5
8399,4514,5
2926,8209,5
10654,3239,5
5696,2489,5
12005,12052,5
1066,333,5
3463,374,5
10017,6548,5
6039,4969,5
721,773,5
11559,1651,5
6813,2960,5
13669,13657,5
5946,5919,5
9386,10899,5
6584,2123,5
5711,5747,5
8995,8956,5
1484,2789,5
1084,1012,5
1498,4933,5
11450,11633,5
3592,3550,5
324,334,5
6036,2323,5
7716,7756,5
456,8036,5
5978,7476,5
4942,2759,5
11225,9127,5
385,731,5
5458,5466,5
7898,9645,5
7098,4336,5
625,5411,5
746,763,5
11593,2685,5
11583,12326,5
6077,6001,5
3120,2734,5
2234,10128,5
9977,10661,5
14777,14720,5
7810,7849,5
5491,5500,5
746,759,5
5464,2867,5
1828,9160,5
6016,6075,5
9441,8595,5
3463,366,5
2482,4283,5
768,759,5
248,255,5
959,3120,5
1208,5423,5
4534,5331,5
7560,1822,5
393,485,5
5770,5782,5
771,737,5
5917,5952,5
1733,6365,5
712,7114,5
1678,9828,5
148,8729,5
8190,3418,5
6043,6015,5
3528,4393,5
9700,1822,5
3861,3998,5
10394,10243,5
2717,1484,5
5423,3356,5
2404,2072,5
5812,4769,5
5494,3576,5
10130,1410,5
7318,7832,5
792,759,5
5850,2097,5
8986,8960,5
3858,3839,5
3755,5137,5
2458,5116,5
9624,9677,5
5671,2408,5
5494,4674,5
5997,5934,5
2945,61,5
2431,2422,5
2783,4011,5
10727,10703,5
2588,13571,5
8958,8979,5
4408,2489,5
2941,1696,5
6548,6987,5
274,3180,5
3590,2857,5
7067,7096,5
4309,1482,5
369,314,5
3444,3414,5
10331,3518,5
6836,6896,5
5435,5479,5
3090,8584,5
4380,4371,5
8964,2385,5
8158,3741,5
4205,4212,5
5459,3958,5
9642,9628,5
2669,1012,5
2545,2576,5
4066,5448,5
1475,10644,5
8963,9000,5
6813,7872,5
13221,13284,5
10244,13249,5
4650,4778,5
165,121,5
5530,1309,5
3405,3414,5
7898,4202,5
3519,8197,5
6447,8411,5
6294,6773,5
4318,4337,5
1581,369,5
7801,5227,5
3502,141,5
6809,5491,5
1982,6776,5
1955,9324,5
2945,2841,5
915,4395,5
3525,3535,5
364,1029,5
772,739,5
7602,8158,5
10719,11898,5
993,2941,5
6827,2544,5
3024,5731,5
4017,4059,5
2511,975,5
2415,332,5
9050,6507,5
5459,5409,5
4917,6208,5
3418,10322,5
494,1012,5
10294,3545,5
5911,6773,5
7243,10243,5
2760,1272,5
930,1337,5
3851,1296,5
795,758,5
4945,443,5
9324,6136,5
5696,8424,5
4034,392,5
6069,2773,5
10727,10744,5
2411,2489,5
3851,2503,5
1677,901,5
5706,4674,5
8403,6773,5
3544,5443,5
2945,2090,5
738,796,5
9665,9640,5
2783,2789,5
712,773,5
11798,11676,5
10017,10016,5
53,2075,5
11871,11880,5
8326,4503,5
8621,3367,5
7327,8732,5
10756,2354,5
8963,8904,5
13221,5212,5
2294,5500,5
3093,441,5
95,901,5
606,3169,5
997,959,5
374,1095,5
5015,5073,5
10460,2062,5
9324,1337,5
4053,1484,5
4823,1283,5
10104,9924,5
4650,4496,5
1342,3112,5
2926,1389,5
1432,1464,5
8165,1343,5
2425,2500,5
996,7720,5
355,362,5
3502,2284,5
385,1025,5
1338,8979,5
8529,2468,5
1122,5278,5
4363,4056,5
5237,5345,5
5793,5707,5
4565,3735,5
8158,3278,5
5498,5423,5
5101,7114,5
8190,7618,5
5668,6052,5
1617,4632,5
4854,7744,5
324,366,5
739,374,5
6831,4427,5
3503,8353,5
1001,1095,5
1444,5422,5
5989,732,5
3432,7076,5
614,4269,5
1056,374,5
5978,5918,5
6063,6069,5
7810,6067,5
8093,6876,5
13244,9280,5
5604,5691,5
2515,368,5
5378,4574,5
6809,6853,5
11917,1337,5
9146,10046,5
6347,917,5
5905,5959,5
2717,5479,5
701,3483,5
4013,4080,5
650,606,5
763,785,5
95,5789,5
10497,3243,5
7662,7039,5
383,352,5
371,1309,5
8326,11290,5
2685,10767,5
7082,901,5
2275,2276,5
11842,11808,5
5471,5421,5
9305,2159,5
4917,1747,5
1057,2467,5
1053,368,5
3180,255,5
266,2573,5
10270,10250,5
3883,5544,5
11276,2581,5
1598,11524,5
3637,3615,5
799,764,5
8873,8039,5
2294,4316,5
10727,10798,5
778,740,5
148,3187,5
6071,6017,5
730,737,5
5522,4034,5
8963,8979,5
2548,5212,5
603,649,5
4802,4235,5
2255,2222,5
772,751,5
7629,7602,5
6047,6017,5
2354,1715,5
11211,2588,5
9383,11972,5
5761,5744,5
5423,3093,5
9512,9524,5
1662,4914,5
4034,4046,5
2717,1818,5
407,4395,5
4969,1865,5
7680,7608,5
356,13221,5
1019,1048,5
3367,3329,5
9369,5653,5
1971,3343,5
5423,2926,5
235,2905,5
2588,2548,5
792,772,5
5966,5720,5
4408,8424,5
4296,4256,5
1332,2988,5
6003,5423,5
5545,2693,5
12574,12508,5
7039,5411,5
2251,2975,5
13549,13215,5
2458,6317,5
335,5162,5
4584,5016,5
10731,10798,5
10767,10798,5
6016,1817,5
1027,3635,5
1871,1872,5
4611,4656,5
1666,4395,5
4441,3741,5
6763,6736,5
4793,12380,5
293,299,5
5927,5922,5
9951,5096,5
1479,4656,5
8445,11965,5
5964,6008,5
5286,3615,5
1651,4069,5
8497,8013,5
9686,9634,5
7770,1329,5
3169,299,5
10731,10762,5
477,6017,5
4247,3665,5
602,696,5
4420,2146,5
4389,9363,5
8945,8960,5
1337,1464,5
1867,1868,5
8190,7820,5
2571,2527,5
3104,2531,5
11101,11111,5
7995,9171,5
2759,407,5
3677,5669,5
3806,2905,5
8284,8273,5
1917,3741,5
1029,1057,5
1087,1005,5
12195,12119,5
1865,1884,5
2773,2717,5
1160,3147,5
2588,9994,5
9395,10097,5
5212,13249,5
2684,2927,5
6930,7406,5
9693,9690,5
9599,10004,5
10327,10373,5
5644,3802,5
331,1243,5
4166,1591,5
2945,2345,5
9063,1164,5
2262,4226,5
5800,5797,5
4092,2992,5
92,633,5
791,773,5
4611,4630,5
7679,7677,5
5724,5744,5
4025,1314,5
7395,12354,5
3420,4397,5
5219,5253,5
6870,5788,5
3896,8039,5
8262,4774,5
4430,3998,5
8979,8904,5
3643,3634,5
4502,5356,5
1032,11883,5
2387,1423,5
1927,6783,5
3735,7820,5
2588,8810,5
5162,5116,5
1013,1057,5
5779,5789,5
4398,4377,5
5989,5766,5
759,763,5
11324,11046,5
6416,2916,5
11817,11898,5
9664,9634,5
4384,5592,5
6063,5443,5
6529,6447,5
276,212,5
3706,5196,5
215,274,5
915,4080,5
4395,5766,5
6864,4969,5
3904,3906,5
2231,191,5
1013,1029,5
6896,5966,5
7082,8209,5
9063,10975,5
4059,4013,5
3278,7039,5
724,1053,5
3994,878,5
9046,11676,5
4009,5448,5
7778,7363,5
7676,4769,5
9969,9987,5
1677,211,5
3223,9522,5
2857,5411,5
792,739,5
7431,7450,5
6447,2939,5
10702,8851,5
4060,4069,5
2243,2240,5
7950,7902,5
4205,3998,5
5456,4395,5
5342,1211,5
1437,3875,5
5311,5312,5
2867,1696,5
4646,4656,5
629,4194,5
12553,12586,5
13753,2468,5
760,771,5
14091,14011,5
12340,10954,5
3330,5411,5
6096,5500,5
4316,2717,5
727,5143,5
8353,1329,5
4211,4256,5
4942,4969,5
10265,10220,5
1884,1828,5
2759,4353,5
6447,4249,5
92,9410,5
4012,5499,5
9033,1883,5
1581,1576,5
270,5681,5
5912,2620,5
1560,1534,5
4671,4933,5
9642,5652,5
7162,10350,5
6089,3067,5
1666,407,5
2204,2234,5
2432,4563,5
6097,975,5
174,8262,5
6099,6007,5
13277,13215,5
9441,6084,5
6889,6864,5
335,7510,5
4278,2556,5
10795,10701,5
3420,3968,5
13195,13107,5
673,641,5
5978,5901,5
7635,7612,5
3463,3493,5
6930,3102,5
174,1637,5
5795,8089,5
3090,8679,5
10377,5546,5
2150,7640,5
5490,6810,5
1382,3590,5
4364,4353,5
2176,2103,5
3690,3343,5
10776,10719,5
283,264,5
759,740,5
10685,2468,5
802,896,5
6126,4774,5
2922,938,5
5509,5505,5
10536,9758,5
5919,5952,5
7555,10067,5
7724,7509,5
6020,2886,5
8338,7379,5
928,2959,5
3444,3471,5
2713,1858,5
8958,8968,5
10095,10015,5
2354,8260,5
4029,4063,5
5911,8403,5
2221,2222,5
7381,7379,5
9466,7896,5
8255,8291,5
3451,11126,5
6893,6824,5
2509,4656,5
4628,4656,5
945,962,5
2088,1554,5
10110,9482,5
1021,1410,5
9366,9340,5
385,721,5
10432,8398,5
726,749,5
1341,4854,5
7822,4514,5
1032,10484,5
11332,11370,5
752,706,5
6030,4404,5
3709,3412,5
915,4399,5
348,5027,5
4264,4212,5
7662,8190,5
3648,3624,5
4674,4942,5
12850,12881,5
1651,2596,5
7868,7832,5
10767,10714,5
4645,4673,5
3565,3579,5
5456,2969,5
6813,8158,5
4611,4700,5
1842,2767,5
2949,1356,5
7872,5509,5
11898,4451,5
5471,5438,5
1246,4769,5
443,1662,5
10130,5747,5
1608,5927,5
7324,3409,5
1723,9856,5
1818,1696,5
860,798,5
792,752,5
670,3587,5
5740,4171,5
4044,4011,5
1976,1984,5
7866,7868,5
5500,6017,5
751,740,5
10756,10744,5
4977,1828,5
9994,7060,5
8158,9069,5
6071,2773,5
978,183,5
1035,749,5
6075,4316,5
5426,6052,5
3907,8106,5
2910,17,5
4053,1464,5
12323,13272,5
6548,10037,5
1505,3090,5
6869,6817,5
6096,2294,5
477,950,5
2325,996,5
356,1591,5
12563,12535,5
8260,4774,5
4249,8190,5
2068,8579,5
5443,4674,5
5955,3665,5
9366,9332,5
11559,3702,5
1208,1646,5
851,5177,5
4316,4399,5
5498,2867,5
10616,10541,5
3214,953,5
8566,9340,5
6813,4850,5
3941,3931,5
768,752,5
6507,5332,5
2692,7608,5
10415,10419,5
4025,2941,5
5419,5495,5
10054,9363,5
12545,12565,5
4025,2867,5
6096,5443,5
2325,2437,5
3447,3411,5
772,733,5
2548,4957,5
1246,1831,5
9258,855,5
1330,988,5
10900,10833,5
915,4083,5
385,378,5
4398,4384,5
3867,4546,5
382,10702,5
822,3718,5
5793,5708,5
8158,5544,5
6020,6418,5
407,975,5
10349,10373,5
2278,2245,5
10397,10322,5
2378,10989,5
2534,2518,5
8765,11676,5
5439,5404,5
7502,10541,5
1393,2644,5
950,5761,5
3445,5518,5
290,2106,5
3346,439,5
3104,275,5
10644,10616,5
959,5720,5
9513,5227,5
1138,4010,5
6016,5491,5
3527,3937,5
8995,8936,5
6077,5443,5
4432,4487,5
11111,11176,5
7590,9296,5
3439,3411,5
4774,1434,5
6908,7406,5
9669,9692,5
3295,3208,5
1842,1828,5
4820,3028,5
556,9063,5
8289,7872,5
7505,10373,5
9954,11649,5
6001,10762,5
2544,2596,5
3950,3292,5
6084,1078,5
7429,6548,5
8735,6030,5
4816,6208,5
2467,2498,5
4042,4044,5
8165,2097,5
3286,9466,5
2780,5912,5
4607,4614,5
8057,7114,5
3439,3479,5
709,705,5
12170,13644,5
7685,7602,5
4178,3979,5
2974,5043,5
374,362,5
4121,5016,5
2221,2263,5
6707,2926,5
9686,9672,5
9997,4359,5
4092,8979,5
4009,4053,5
3173,1453,5
2201,8584,5
3405,6336,5
4053,2759,5
1733,5332,5
1342,10271,5
8980,8947,5
5072,8642,5
5922,2717,5
10440,10409,5
8251,6339,5
12940,4112,5
4034,7560,5
8163,8030,5
391,7068,5
8765,11018,5
746,366,5
8289,3278,5
392,376,5
2717,407,5
9969,8704,5
7502,10576,5
3065,10685,5
1955,9988,5
4715,5207,5
928,5464,5
2429,2075,5
8158,6707,5
4285,2710,5
4607,4690,5
2759,2783,5
8158,7039,5
157,224,5
8350,756,5
10643,10689,5
4707,2185,5
7082,3093,5
5456,5414,5
5634,8552,5
95,7820,5
4731,8353,5
5330,9699,5
7685,4468,5
10767,4070,5
7898,3187,5
1475,8584,5
629,92,5
8190,901,5
905,1377,5
915,4052,5
11123,8988,5
551,1938,5
218,263,5
11571,9480,5
7418,6689,5
6805,5544,5
7253,7279,5
8786,8710,5
3548,3561,5
1613,8461,5
9562,6878,5
7903,9524,5
2403,3670,5
5467,4988,5
7209,4451,5
10591,13203,5
733,374,5
6805,5668,5
5737,3590,5
10799,6166,5
11883,1966,5
6703,6796,5
13564,183,5
3278,5668,5
11120,11148,5
7220,2926,5
6707,3418,5
3093,1208,5
4359,4377,5
997,5761,5
4135,4200,5
7180,2101,5
7505,7810,5
6447,8068,5
1562,5227,5
4202,10720,5
3367,1244,5
2068,8048,5
7710,2713,5
11225,6208,5
5201,12374,5
6707,3503,5
4025,1482,5
746,733,5
8871,8317,5
3889,7720,5
477,1817,5
5530,557,5
13462,13560,5
2511,2969,5
3145,3116,5
8017,10644,5
12537,12535,5
1038,1007,5
8562,8679,5
8149,8010,5
2969,975,5
2945,8260,5
2717,1696,5
8093,6447,5
1651,4632,5
5466,5479,5
9355,2468,5
2857,441,5
7319,12057,5
4786,1933,5
11280,4713,5
7162,3367,5
2279,3509,5
11593,8132,5
1343,9828,5
8735,5207,5
3616,3677,5
2108,4689,5
2717,1337,5
2441,1398,5
704,766,5
341,1007,5
1056,763,5
10726,10744,5
8068,2886,5
2043,2093,5
10067,2292,5
4717,4769,5
5330,3028,5
8679,8584,5
741,10767,5
5958,5711,5
4490,4404,5
6870,3120,5
14777,14771,5
793,10380,5
288,9828,5
4514,2185,5
8202,8276,5
3573,10334,5
704,706,5
2531,2560,5
10756,6166,5
1289,3149,5
4607,4412,5
11221,9495,5
5911,1569,5
1818,1849,5
6294,8402,5
6071,6001,5
6807,6823,5
2284,2295,5
5240,4972,5
167,10833,5
3867,3865,5
6872,6833,5
6208,9421,5
13217,13235,5
501,4070,5
157,11359,5
1475,10576,5
8202,8213,5
11600,2378,5
11388,11327,5
2684,938,5
1033,9171,5
6729,1715,5
4364,4395,5
1918,1903,5
8411,3418,5
10377,3356,5
8579,8511,5
2346,8169,5
4556,2150,5
3436,3414,5
3361,8406,5
8232,8276,5
5957,3958,5
4012,4013,5
10585,5380,5
7810,7858,5
7532,8662,5
7590,7327,5
7540,378,5
10937,10989,5
8529,2258,5
4451,10799,5
7697,5992,5
338,5143,5
8326,12555,5
2570,1598,5
3991,1617,5
821,5866,5
4945,4914,5
4502,2323,5
2790,1250,5
2867,4316,5
9152,8348,5
1533,3233,5
8556,2857,5
6069,4316,5
5522,6560,5
3275,557,5
10483,10419,5
10451,10424,5
4025,1464,5
1351,1033,5
2336,2024,5
1378,7579,5
6930,6927,5
2945,191,5
4016,4083,5
5911,5787,5
2993,5744,5
3875,12570,5
456,493,5
6805,4552,5
10453,10419,5
4650,932,5
11876,11855,5
2072,2075,5
2447,2492,5
2709,1830,5
6893,6829,5
11450,13781,5
477,482,5
2941,2789,5
4541,5518,5
10536,9777,5
9258,10833,5
703,739,5
2345,3187,5
2945,1637,5
6294,8411,5
5498,4025,5
2710,1801,5
2532,1064,5
2410,2430,5
1262,1266,5
2178,263,5
5584,5509,5
8961,13160,5
4687,2927,5
11211,5007,5
4017,4016,5
4903,4967,5
5412,5438,5
2263,2295,5
1677,10346,5
12497,10802,5
3477,1532,5
5330,1637,5
2233,2243,5
4990,4904,5
7172,4213,5
9217,6336,5
2068,5668,5
6016,5443,5
2457,1639,5
917,3486,5
544,584,5
2544,4641,5
10409,10428,5
1987,1956,5
4536,2227,5
13848,6526,5
6032,1462,5
4042,5416,5
940,1377,5
4247,3658,5
730,739,5
2486,2440,5
4896,6927,5
1265,1691,5
2977,2928,5
11817,11855,5
368,10802,5
392,1822,5
11842,11868,5
2262,2295,5
2511,1696,5
2906,7820,5
746,774,5
5478,2867,5
3278,2857,5
12594,12570,5
1598,1819,5
8212,917,5
1095,763,5
6447,7605,5
431,416,5
1025,381,5
2926,10313,5
12557,12542,5
8920,8904,5
5330,3618,5
1240,7825,5
736,8266,5
628,12600,5
7099,13249,5
11687,11633,5
752,1545,5
5683,9690,5
5560,979,5
10585,13731,5
5741,5760,5
5718,5708,5
2992,910,5
6064,6825,5
7872,3278,5
1240,10767,5
13638,3702,5
3554,3502,5
5021,2437,5
7162,7153,5
9742,10525,5
751,1001,5
2335,2325,5
684,255,5
8867,4641,5
4017,4395,5
187,9619,5
1617,627,5
11280,10024,5
1955,8246,5
9505,446,5
8501,9833,5
8190,8158,5
768,761,5
1013,328,5
11332,11011,5
13564,7721,5
3544,4316,5
9386,9522,5
8093,1244,5
701,739,5
174,4774,5
8202,8280,5
11225,4917,5
1053,374,5
3367,3309,5
1884,2773,5
4707,4749,5
6294,5668,5
2425,172,5
10767,1822,5
9049,3924,5
1498,4665,5
309,376,5
3941,3980,5
269,5416,5
13571,7114,5
4675,4656,5
2565,402,5
10722,11422,5
1254,1097,5
7007,12057,5
2223,2263,5
6020,5490,5
11418,3269,5
6855,6825,5
3418,7605,5
3980,333,5
1444,1643,5
2655,2667,5
5015,2401,5
9920,9987,5
8803,5538,5
3585,3535,5
724,366,5
7082,3278,5
9385,1747,5
915,2867,5
752,1095,5
1484,2867,5
5081,6304,5
1570,1075,5
2263,3578,5
3916,3914,5
751,737,5
1073,381,5
1043,1002,5
2068,9098,5
620,618,5
2988,2972,5
1511,6652,5
3554,2437,5
13819,1947,5
2108,2174,5
11957,11954,5
3544,5481,5
1484,4011,5
167,855,5
2026,7580,5
4675,4917,5
2588,6733,5
9014,3447,5
8411,8441,5
374,763,5
1828,2728,5
4689,6053,5
5997,5919,5
5481,4674,5
6096,2759,5
5533,2065,5
4977,4991,5
421,465,5
4972,4904,5
2231,61,5
4607,1884,5
1325,7373,5
1236,1024,5
9592,2323,5
758,747,5
4053,407,5
4046,4020,5
3169,606,5
4223,4208,5
7770,7601,5
734,774,5
391,4552,5
8158,4249,5
2959,2717,5
5055,9513,5
2294,2773,5
10716,10785,5
6047,4969,5
10719,10310,5
6848,6814,5
8587,8572,5
13839,13861,5
752,3947,5
9066,392,5
9410,9834,5
11450,11432,5
7602,6745,5
4675,4696,5
11315,11378,5
8257,3223,5
2867,1074,5
12323,2964,5
11101,11187,5
1353,2930,5
3451,3862,5
11368,157,5
4359,4057,5
4388,2939,5
5436,5426,5
11712,9367,5
6813,7605,5
1475,10541,5
950,5744,5
10785,10701,5
318,12043,5
4373,4013,5
3632,3403,5
728,7579,5
395,376,5
2111,2134,5
1296,1283,5
4308,4347,5
2655,2554,5
4627,5819,5
6848,6833,5
11239,11214,5
5964,2734,5
746,773,5
2595,2525,5
3117,2201,5
10325,10373,5
6805,9098,5
3955,3906,5
2717,5491,5
628,13781,5
2205,2299,5
1586,4656,5
2440,2446,5
6897,6817,5
5754,13296,5
5423,4468,5
4008,4056,5
391,4632,5
1369,975,5
3322,8353,5
1035,1026,5
12335,8180,5
2325,2910,5
11137,11176,5
6893,6884,5
12544,12537,5
4391,4314,5
6889,4969,5
5002,953,5
1611,2727,5
14770,14786,5
7872,3590,5
4435,2231,5
793,705,5
10203,11883,5
13803,13871,5
7860,7896,5
1340,7833,5
6827,5977,5
10460,9421,5
8596,3837,5
290,696,5
247,3421,5
10024,10015,5
7866,901,5
966,7451,5
4542,2596,5
187,5096,5
8732,8782,5
13803,13802,5
167,9540,5
5443,6017,5
2223,141,5
2245,2243,5
4876,4814,5
1396,1381,5
1573,3970,5
1025,1029,5
3086,3048,5
740,763,5
12195,13365,5
5754,9540,5
6077,3576,5
1356,2644,5
1246,6783,5
1391,1337,5
10334,10352,5
7662,901,5
5869,6507,5
9057,1342,5
1917,4283,5
4388,4011,5
5330,3187,5
1548,4646,5
771,755,5
2510,2600,5
6777,2437,5
12841,7744,5
1608,5793,5
3432,7579,5
1976,1971,5
5277,3361,5
10325,7243,5
5754,9994,5
3921,6084,5
7629,7645,5
2906,3330,5
5440,3576,5
1073,1026,5
1422,1439,5
4627,8411,5
3902,1540,5
766,739,5
13564,7194,5
4363,3112,5
4774,7209,5
8128,1747,5
6039,2773,5
3974,6036,5
704,763,5
6061,9098,5
6813,5509,5
10017,7677,5
1678,932,5
7789,7718,5
6809,6897,5
6809,6833,5
2767,2930,5
11175,11180,5
5027,1343,5
1182,1329,5
1013,1007,5
205,248,5
4728,8266,5
4903,4656,5
6836,6884,5
4247,2504,5
1033,2685,5
8363,10346,5
13156,13124,5
4053,2867,5
7862,10261,5
768,749,5
8986,8956,5
13404,10685,5
244,218,5
5911,5989,5
3847,3865,5
2441,7848,5
5792,2556,5
1865,4942,5
5505,441,5
1967,1922,5
750,740,5
5942,2723,5
6870,6833,5
2255,2295,5
9600,9062,5
7725,10435,5
12544,12535,5
6893,6844,5
2511,1337,5
768,774,5
9030,5662,5
9069,3802,5
2939,5490,5
7110,6950,5
1371,2511,5
1424,2184,5
479,4170,5
2939,4399,5
3002,484,5
4903,4914,5
4874,4856,5
10227,6591,5
5946,1272,5
14720,14771,5
9355,3513,5
3716,3779,5
8190,1635,5
1013,1095,5
13217,13560,5
2273,2284,5
726,706,5
2588,2964,5
8519,10661,5
1038,334,5
2432,2465,5
4092,866,5
1947,1971,5
940,910,5
1490,4641,5
8810,13249,5
7910,7271,5
10227,1681,5
524,1449,5
1598,1643,5
4398,4331,5
928,4044,5
5769,5744,5
10791,1715,5
5482,5411,5
759,771,5
3950,4550,5
10541,10267,5
9282,10899,5
13693,13637,5
9493,5748,5
1917,1938,5
4674,446,5
8006,2544,5
3491,3471,5
380,311,5
8945,8979,5
2674,2699,5
9991,3953,5
4339,4395,5
119,139,5
95,2326,5
497,1637,5
7711,10701,5
10541,10548,5
1617,9421,5
8197,6084,5
746,737,5
9321,9369,5
8704,12057,5
5494,5423,5
9383,10612,5
812,899,5
272,2199,5
7747,6447,5
529,7001,5
6951,3102,5
1703,1134,5
10371,10397,5
4587,5312,5
1484,407,5
477,5761,5
288,5742,5
331,2554,5
1960,1966,5
750,701,5
1240,5021,5
1246,7349,5
928,4012,5
8836,9537,5
3642,6937,5
288,8165,5
11868,11808,5
6093,3029,5
6870,4969,5
4389,8019,5
9994,7114,5
13781,8674,5
1617,6317,5
4202,3187,5
6882,6616,5
497,484,5
2550,3173,5
10389,10356,5
6024,6053,5
477,6897,5
1078,4431,5
4322,4331,5
876,1554,5
7568,6474,5
5467,5451,5
5954,5761,5
4774,1715,5
2575,352,5
9383,4235,5
4090,4002,5
4135,6486,5
6042,6046,5
3967,1272,5
5954,5788,5
6507,1733,5
4359,4022,5
11537,11514,5
763,706,5
1769,202,5
479,10899,5
10451,10445,5
1766,4344,5
8078,4389,5
5423,3590,5
1314,1371,5
4774,3187,5
7662,3418,5
1013,355,5
3916,3906,5
3078,2065,5
915,2759,5
7709,7785,5
11879,6220,5
9280,8563,5
3589,3537,5
2684,2922,5
1769,2201,5
2972,2911,5
3292,4550,5
2588,9540,5
2412,3573,5
3193,281,5
11914,2851,5
2776,3284,5
8664,11198,5
7082,4798,5
771,716,5
809,856,5
5792,1272,5
7319,11767,5
625,901,5
8194,5696,5
7007,8704,5
4860,5359,5
4053,4339,5
6408,324,5
2769,4071,5
13221,10605,5
11562,3631,5
7810,9069,5
799,737,5
5423,7243,5
10446,4567,5
3278,3590,5
10389,10322,5
11275,2097,5
859,894,5
1043,1026,5
755,773,5
3093,3087,5
6096,6077,5
939,957,5
4353,4339,5
10716,10764,5
13637,9696,5
2656,6304,5
4584,10058,5
1042,1095,5
10080,10079,5
3418,3590,5
3592,3595,5
3122,3414,5
477,4969,5
10407,10439,5
782,783,5
743,795,5
7798,7793,5
148,2090,5
638,10554,5
9068,1769,5
5497,4982,5
3629,3121,5
4983,1053,5
7014,9480,5
13872,13846,5
7327,9653,5
5467,2596,5
3709,773,5
4364,4080,5
1961,1992,5
2407,2427,5
4012,5448,5
4584,2489,5
10945,10953,5
1246,3609,5
2841,3187,5
10819,10350,5
5922,5661,5
4076,4208,5
8969,4877,5
2334,2325,5
2960,3590,5
2063,7789,5
4786,1833,5
2776,2939,5
14008,14022,5
4170,6447,5
331,2600,5
928,5478,5
8995,8979,5
5426,5432,5
6365,6338,5
1692,1662,5
3977,4016,5
6075,6017,5
7076,6053,5
1138,7679,5
13204,13562,5
1505,9522,5
2328,2075,5
1106,1126,5
8326,13160,5
3451,3411,5
11593,11871,5
4983,732,5
4053,4042,5
4632,4677,5
2220,2203,5
3746,3730,5
10764,11276,5
4248,4217,5
1617,5116,5
1872,3396,5
4017,1314,5
4685,13249,5
2068,9410,5
9340,9363,5
8406,1966,5
610,275,5
712,758,5
3544,4412,5
6242,4627,5
839,878,5
4009,4395,5
4746,8167,5
92,3741,5
3123,275,5
8025,2468,5
4543,3078,5
7778,3573,5
4316,4011,5
638,7593,5
6020,6100,5
9991,137,5
10486,10456,5
7543,2101,5
4380,4387,5
1715,9645,5
75,6777,5
12841,8674,5
10116,344,5
7555,13296,5
5015,3642,5
1033,1064,5
11324,11074,5
4497,10576,5
1860,10022,5
407,4399,5
1677,7820,5
8350,8270,5
5744,5734,5
11876,11883,5
5706,5744,5
928,4339,5
792,749,5
2223,3502,5
11304,5551,5
5850,8475,5
6096,4607,5
2378,6824,5
5494,6069,5
1106,3106,5
6006,9701,5
